시설물명,주소,교량형식,교량연장,차로수,경간수,최대경간수,,
초부교,경기도 용인시 처인구 모현면 초부리 828,MSP합성거더교(MSP),115.7,2,3,40.6,,
유운교,경기도 용인시 처인구 옥현로 47,PC빔교(PC I),135,2,5,27,,
(신)수포교,경기도 용인시 처인구 유방동 480-9,강박스거더교(STB),280,4,7,40,,
용인고가육교,경기도 용인시 처인구 김량장동 산37-9,PC슬래브교(PCS),190,4,7,38,,
(신)왕산교,경기도 용인시 처인구 모현면 왕산리 799-36,RC슬래브교(RCS),139.5,4,9,15.5,,
수역교,경기도 용인시 처인구 이동면 어비리 1256-6,아치교(AR),135.4,2,5,30.4,,
봉천교,경기도 용인시 처인구 백암면 용천리 97-1,RC중공슬래브교(RCH),100,2,4,25,,
남리대교,경기도 용인시 처인구 남동 3-7,RC슬래브교(RCS),100,2,5,20,,
유림교,경기도 용인시 처인구 유방동 443-6,RC중공슬래브교(RCH),116,4,8,14.7,,
고매2교(오산방향),"경기도 용인시 기흥구 고매로 70, (고매동 344-2) (고매동)",강박스거더교(STB),200.4,2,4,50,,
상미교,경기도 용인시 기흥구 신갈동 ,강박스거더교(STB),380,6,8,50,,
신갈교,경기도 용인시 기흥구 신갈동 ,강판형교(SPG),440,6,5,100,,
청명RAMP-C교,경기도 용인시 기흥구 하갈동 ,강박스거더교(STB),134,1,3,50,,
신갈제1고가차도,경기도 용인시 기흥읍 신갈리 ,강박스거더교(STB),295,2,5,65,,
신갈제2고가차도,경기도 용인시 기흥읍 신갈리 ,강박스거더교(STB),280,4,6,55,,
동백2교 상행(동백방향),경기도 용인시 기흥구 동백동 ,강박스거더교(STB),170,2,3,70,,
동백2교 하행(마성방향),경기도 용인시 기흥구 동백동 ,강박스거더교(STB),200,2,4,70,,
신역1교,경기도 용인시 기흥구 신갈동 376-4번지 외,강박스거더교(STB),140,4,3,60,,
고매2교(성남방향),"경기도 용인시 기흥구 고매로 70, (고매동 344-2) (고매동)",강박스거더교(STB),200.4,2,4,50,,
영덕교,경기도 용인시 기흥구 영덕동 ,스트럿 PSC박스거더교,155,4,2,77.5,,
하갈1교,경기도 용인시 기흥구 하갈동 ,스트럿 PSC박스거더교,145.2,4,2,72.6,,
청명RAMP-B1교,경기도 용인시 기흥구 하갈동 ,강박스거더교(STB),145,1,3,60,,
제34호교통광장RAMP교,경기도 용인시 기흥구 영덕동 ,강박스거더교(STB),88.5,2,2,53.5,,
기흥교,경기도 용인시 기흥구 고매동 ,스틱박스거더교,315,6,6,57,,
기흥1교,경기도 용인시 기흥구 농서동 ,P.S.C BOX,1394,6,22,109,,
신갈고가교(수원방향),경기도 용인시 기흥구 상갈동 166-9,EXTRADOSED교,1220,4,23,150,,
청덕고가차도,경기도 용인시 기흥구 청덕동 ,강박스거더교(STB),139.5,4,3,52,,
상하교,경기도 용인시 기흥읍 상하리,강박스거더교(STB),120,3,2,60,,
상마곡교(죽전방향),경기도 용인시 구성읍 마북리,강박스거더교(STB),90,2,2,50,,
영덕1교,경기도 용인시 기흥구 영덕동 ,사장교(CS),205,4,2,115,,
하갈2교,경기도 용인시 기흥구 하갈동 ,사장교(CS),1280,6,25,90,,
동아고가교,경기도 용인시 구성읍 보정리 동아아파트 ,강박스거더교(STB),180,2,4,53,,
공세1교,경기도 용인시 기흥읍 공세리 ,강박스거더교(STB),300,4,6,50,,
공세2교,경기도 용인시 기흥읍 공세리 ,강박스거더교(STB),440,4,9,55,,
상갈육교,경기도 용인시 기흥읍 상갈리 ,강박스거더교(STB),265,2,5,65,,
삼막곡교,경기도 용인시 기흥구 보정동 ,강박스거더교(STB),60,6,1,60,,
마복교,경기도 용인시 기흥구 보정동 ,강박스거더교(STB),65,6,1,65,,
보라횡단교,경기도 용인시 기흥읍 보라리,강박스거더교(STB),195,4,3,75,,
영덕고가차도(상),경기도 용인시 기흥읍 영덕리,강박스거더교(STB),460,4,8,60,,
상마곡교(동백방향),경기도 용인시 구성읍 마북리,강박스거더교(STB),50,2,1,50,,
우당육교,경기도 용인시 구성읍 ,강박스거더교(STB),138,4,3,58,,
영덕고가차도(하),경기도 용인시 기흥읍 영덕리,강박스거더교(STB),460,4,8,60,,
언동육교,경기도 용인시 구성읍 220-2,강박스거더교(STB),140,1,4,40,,
오산천보도교,경기도 용인시 기흥구 구갈동 455-4,라멘교(RA),419,1,15,31,,
갈천교,경기도 용인시 기흥구 상갈동 284-11,PSCB,115.8,4,4,29,,
공세교,경기도 용인시 기흥구 고매동 ,PC빔교(PC I),240,4,9,40,,
흥덕IC교,경기도 용인시 기흥구 신갈동 산92-20번지 외,강박스거더교(STB),121,1,3,43,,
독정교,경기도 용인시 구성읍 보정리,PC빔교(PC I),110,6,5,25,,
하갈교,경기도 용인시 기흥읍 하갈리,PC빔교(PC I),300,4,10,30,,
오산천교,경기도 용인시 기흥읍 하갈리,강박스거더교(STB),110,4,3,40,,
풍덕천제2고가차도,경기도 용인시 수지구 죽전동 1003-700,강박스거더교(STB),230,4,5,50,,
신국도43호선 연결램프교,경기도 용인시 수지구 죽전동 1426,강박스거더교(STB),101,1,2,50.5,,
현메교,경기도 용인시 수지구 죽전동 1443,강박스거더교(STB),400,4,7,60,,
죽전고가차도,경기도 용인시 수지구 죽전동 1428,ST-Box 거더,230,4,5,50,,
풍덕고가(RAMP-A교),경기도 용인시 수지구 풍덕천동 984,강박스거더교(STB),170,2,3,70,,
풍덕고가(RAMP-B교),경기도 용인시 수지구 풍덕천동 980,강박스거더교(STB),160,1,3,60,,
탄천 1교,경기도 용인시 수지구 죽전동 1423,아치교(AR),92.5,4,2,79.2,,
풍덕고가차도,경기도 용인시 수지구 풍덕천동 883,강박스거더교(STB),340,4,6,70,,
죽전2교,경기도 용인시 수지구 죽전동 1423,강박스거더교(STB)+PC빔교(PSI),150,4,5,30,,
황리교(하남),경상남도 통영시 광도면 황리 산386-18,강박스거더교(STB),100,2,2,50,,
동고성IC교(하남),경상남도 고성군 거류면 송산리 1447-6,강박스거더교(STB),50,2,1,50,,
동고성IC교(통영),경상남도 고성군 거류면 송산리 산2-1,강박스거더교(STB),50,2,1,50,,
황리교(통영),경상남도 통영시 광도면 황리 산395-3,강박스거더교(STB),100,2,2,50,,
고성IC교(통영),경상남도 고성군 마암면 두호리 162-64,강박스거더교(STB),50,2,1,50,,
고성IC교(하남),경상남도 고성군 마암면 두호리 162-63,강박스거더교(STB),50,3,1,50,,
고성IC3교,경상남도 고성군 마암면 두호리 544-3,강박스거더교(STB),50,2,1,50,,
대가교(하남),경상남도 고성군 대가면 척정리 산224,PC박스거더교(PCB),650,2,13,50,,
마암교(통영),경상남도 고성군 마암면 두호리 산14-1,강박스거더교(STB),500,2,10,50,,
마암교(하남),경상남도 고성군 마암면 두호리 산47-5,강박스거더교(STB),500,2,10,50,,
광도천교(통영),경상남도 통영시 광도면 노산리 산28-3,강박스거더교(STB),450,2,9,50,,
광도천교(하남),경상남도 통영시 광도면 노산리 산260-5,강박스거더교(STB),450,3,9,50,,
화개교(통영),경상남도 진주시 정촌면 화개리 718-4,강박스거더교(STB),450,2,9,50,,
화개교(하남),경상남도 진주시 정촌면 화개리 718-4,강박스거더교(STB),450,2,9,50,,
광도대교(통영),경상남도 통영시 광도면 죽림리 247-37,PC박스거더교(PCB),840,2,16,60,,
광도대교(하남),경상남도 통영시 광도면 죽림리 403-4,PC박스거더교(PCB),840,2,16,60,,
척정교(통영),경상남도 고성군 대가면 금산리 산90,강박스거더교(STB),300,2,6,50,,
척정교(하남),경상남도 고성군 대가면 금산리 산83-2,강박스거더교(STB),300,2,6,50,,
대가교(통영),경상남도 고성군 대가면 척정리 758,PC박스거더교(PCB),650,2,13,50,,
신용교(하남),경상남도 고성군 거류면 신용리 산90,PC빔교(PC I),300,2,10,30,,
두문1교(통영),경상남도 진주시 금곡면 두문리 769-2,PC빔교(PC I),120,2,4,30,,
두문1교(하남),경상남도 진주시 금곡면 두문리 798-1,PC빔교(PC I),120,2,4,30,,
두량1교(통영),경상남도 사천시 사천읍 두량리 산8-2,PC빔교(PC I),120,2,4,30,,
관봉교(통영),경상남도 진주시 정촌면 소곡리 80-4,PC빔교(PC I),385,2,11,35,,
관봉교(하남),경상남도 진주시 정촌면 관봉리 1367-5,PC빔교(PC I),385,2,11,35,,
소곡2교(하남),경상남도 진주시 정촌면 소곡리 산70-2,PC빔교(PC I),245,2,7,35,,
대촌교(통영),경상남도 통영시 광도면 우동리 595-2,PC빔교(PC I),120,2,4,30,,
대촌교(하남),경상남도 통영시 광도면 우동리 산209-1,PC빔교(PC I),120,2,4,30,,
신용교(통영),경상남도 고성군 거류면 신용리 산124-8,PC빔교(PC I),300,2,10,30,,
고성천교(하남),경상남도 고성군 거류면 가려리 636-96,PC빔교(PC I),240,2,8,30,,
영천강2교(통영),경상남도 진주시 금곡면 성산리 331,PC빔교(PC I),270,2,9,30,,
안정교(통영),경상남도 통영시 광도면 안정리 1293-1,PC빔교(PC I),360,2,12,30,,
안정교(하남),경상남도 통영시 광도면 안정리 1345-2,PC빔교(PC I),360,2,12,30,,
가려2교(통영),경상남도 고성군 거류면 가려리 690-4,PC빔교(PC I),360,2,12,30,,
가려2교(하남),경상남도 고성군 거류면 가려리 421-1,PC빔교(PC I),360,2,12,30,,
고성천교(통영),경상남도 고성군 고성읍 죽계리 6-115,PC빔교(PC I),240,2,8,30,,
영천강2교(하남),경상남도 고성군 영현면 신분리 250-1,PC빔교(PC I),270,2,9,30,,
영천강1교(통영),경상남도 고성군 영오면 오서리 1611-192,PC빔교(PC I),240,2,8,30,,
영천강1교(하남),경상남도 진주시 금곡면 성산리 195-1,PC빔교(PC I),240,2,8,30,,
오서교(통영),경상남도 고성군 영오면 오서리 1259-3,PC빔교(PC I),180,2,6,30,,
오서교(하남),경상남도 고성군 영오면 오서리 1231-10,PC빔교(PC I),180,2,6,30,,
통영IC1교,경상남도 통영시 용남면 동달리 1090,강박스거더교(STB),135,2,3,45,,
소곡1교(통영),경상남도 진주시 정촌면 소곡리 720,PC빔교(PC I),175,2,5,35,,
소곡2교(통영),경상남도 진주시 정촌면 소곡리 산70-2,PC빔교(PC I),245,2,7,35,,
소곡1교(하남),경상남도 진주시 정촌면 소곡리 1119-2,PC빔교(PC I),175,2,5,35,,
부산도시철도 3-029(구포역~강서구청간 본선고가)),부산광역시 북구 낙동대로 1697,강박스거더교(STB),1564.5,2,32,62.5,,
부산도시철도 3-031(강서구청역~체육공원간 본선고가),부산광역시 강서구 낙동북로 485(강서구청 강서구청),강박스거더교(STB),1150,2,30,61,,
부산도시철도 3-033(체육공원역~대저간 본선고가),부산광역시 강서구 낙동북로  371(체육공원역),강박스거더교(STB),770,2,21,50,,
부산도시철도 3-035(대저역~대저차량기지간 본선고가),부산광역시 강서구 낙동북로  295(대저역),강박스거더교(STB),1095,2,37,50,,
황덕교,경상남도 거제시 하청면 대곡리,아치교(AR),263,2,5,60,,
신오1교,경상남도 거제시 연초면 오비리 1178-1,강박스거더교(STB),212,4,4,53,,
덕포교(상행),경상남도 거제시 덕포동 산 187-1,PC박스거더교(PCB),620,4,7,110,,
덕포교(하행),경상남도 거제시 덕포동 산 187-1,강 I 빔교(ST I),620,4,7,110,,
가조연륙교,경상남도 거제시 사등면 성포리 321-3,"닐센아치교, ST.Box교",680,2,10,150,,
산달연륙교,"경상남도 거제시 거제면 거제남서로 4071-1, 산 64-2도(1018호선)",사장교(CS),620,2,11,150,,
거제대교,경상남도 거제시 사등면 덕호리 138-4,PC슬래브교(PCS),740,2,21,50,,
칠천연육교,경상남도 거제시 하청면 어온리 583-4,강판형교(SPG),455,2,8,100,,
청량리역구내민자역사고가도로 B Line,"서울특별시 동대문구 답십리로11길 30-22, 일대 (전농동)",3경간 연속 프리플렉스빔,272.3,5,10,35,,
청량리역구내민자역사고가도로 A Line,"서울특별시 동대문구 답십리로11길 30-22, 일대 (전농동)",3경간 연속 합성형 ST BOX 거더교,298,5,8,46,,
여수공항진입도로(IC),전라남도 여수시 율촌면 여순로 386 여수공항,강박스거더교(STB),311.5,2,10,45,,
중리천교(경의선),서울특별시 은평구 수색동 ,STEEL BOX GIRDER,108.4,2,4,44,,
도내고가교,경기도 고양시 덕양구 도내동 ,PC빔,110.4,1,4,35.2,,
창릉천1교,경기도 고양시 덕양구 도내동 ,P.F 빔,125,2,5,25,,
창릉천2교,경기도 고양시 덕양구 도내동 ,P.F 빔,150,1,6,25,,
도내입체교차,경기도 고양시 덕양구 도내동 ,box,221.8,2,1,221.8,,
금성천교,경기도 파주시 교하동 14-1,B(PF),312,2,12,26,,
송강천교,경기도 파주시 월롱면 위전리 351-8,B(PSC) 합성슬라브,175,2,7,25,,
봉암천교,경기도 파주시 파주읍 봉암리 553-3,PF합성교,108,2,4,27,,
금촌고가,경기도 파주시 금촌동 548-1,"B(PF,PSC,강합)합성슬래브",3826,2,143,214,,
"안춘천교(상1,2)",서울특별시 구로구 구로동 651,강판형교(SPG),177.8,0,9,19.1,,
안춘천교(하1),서울특별시 구로구 고척동 467,PC빔교(PC I),378.2,0,17,20,,
부곡과선철도교,경기도 군포시 당정동 ,라멘교(RA),124.2,1,7,30,,
논현제3고가,인천광역시 남동구 논현동 ,P.S.C Beam,445,2,17,45,,
철도덮개구조물 2단계,인천광역시 연수구 옥골로 110 (옥련동),UDPC PSC 거더,126,2,6,21,,
산본고가,경기도 군포시 광정동 ~ 군포시 수리동,PC빔교(PC I),315,2,16,19.8,,
대황교천교(상),경기도 수원시 권선구 대황교동 ,PC빔교(PC I),101.9,1,5,20.4,,
대황교천교(하),경기도 수원시 권선구 대황교동 ,PC빔교(PC I),101.9,1,5,20.4,,
고척고가교,서울특별시 구로구 고척동 203,PC빔교(PC I),1022,0,43,182,,
진위천제1교(하),경기도 평택시 진위면 ,PC빔교(PC I),176.4,1,9,19.8,,
오산천교(상),경기도 오산시 청학동 ,프리플렉스빔교(PF),182.7,1,9,20.3,,
오산천교(하),경기도 오산시 청학동 ,프리플렉스빔교(PF),182.7,1,9,20.3,,
진위천제1교(상),경기도 평택시 진위면 ,PC빔교(PC I),176.4,1,9,19.8,,
통복리천교(상행선),경기도 평택시 신대동 ,프리플렉스빔교(PF),145.7,2,7,22.1,,
금정고가(하),경기도 군포시 금정동 ~ 군포시 광정동,PC빔교(PC I),2125.5,2,99,42,,
창내고가교,경기도 평택시 오성면 당거리 288-1,PC박스거더교(PCB),6604,2,193,62.5,,
소래고가,경기도 시흥시 월곶동 ,P.S.C Beam,1166.4,2,42,50,,
월곶고가,경기도 시흥시 월곶동 ,P.S.C Beam,504.9,2,19,35.1,,
논현제1고가,인천광역시 남동구 논현동 ,P.S.C Beam,865.8,2,32,50,,
구로고가철도교(하3),서울특별시 구로구 가마산로25길 9-24 (구로동),PC슬래브교(PCS),430.4,1,27,16,,
통복리천교(하행선),경기도 평택시 신대동 ,프리플렉스빔교(PF),145.7,2,7,22.1,,
승기천교,인천광역시 연수구 연수동 584-4,PC슬래브교(PCS),230,2,9,46,,
신대제1교,경기도 평택시 신대동 240-10,PC박스거더교(PCB),1306,1,36,81.3,,
논현제2고가,인천광역시 남동구 논현동 ,P.S.C Beam,1197.8,2,43,50,,
신대제2교,경기도 평택시 신대동 332-9,PC박스거더교(PCB),595,1,17,35,,
삼천고가,경기도 안산시 팔곡1동 ,PC빔교(PC I),616.4,2,27,22.9,,
용신고가,경기도 안산시 본오3동 ~ 안산시 일동,PC중공슬래브교(PCH),1099.8,2,43,61.1,,
반월고가,경기도 안산시 이동 ~ 안산시 원곡1동,PC중공슬래브교(PCH),3718,2,151,25,,
구삼고가,서울특별시 구로구 구로중앙로 60 (구로동),PC빔교(PC I),748.2,0,37,25,,
구로고가철도교(하2),서울특별시 구로구 가마산로25길 9-24 (구로동),PC빔교(PC I),979.6,0,48,35,,
구로고가철도교(상2),서울특별시 구로구 가마산로25길 9-24 (구로동),PC빔교(PC I),604.1,0,26,35,,
구로고가철도교(하3),서울특별시 구로구 가마산로25길 9-24 (구로동),PC빔교(PC I),972.2,0,53,19.8,,
군자고가,경기도 시흥시 정왕동 ~ 시흥시 정왕1동,PC빔교(PC I),1981.2,2,85,120.6,,
수청고가,경기도 오산시 수청동 ,PC빔교(PC I),948,4,41,37,,
양산고가,경기도 오산시 세교동 ,PC빔교(PC I),1633.9,4,67,66.5,,
금정고가(상),경기도 군포시 금정동 ~ 군포시 금정동,PC빔교(PC I),508.6,1,23,39.9,,
한강교량C,서울특별시 용산구 서부이촌동 201-2,트러스교(TR),1112.7,0,31,78.5,,
안양천교,경기도 안양시 안양2동 ,SRC-경사중로교,141.1,4,5,28.3,,
법덕과선철도교,서울특별시 영등포구 신길동 1336,프리플렉스빔교(PF),178,0,1,10.5,,
구로고가교(상3),서울특별시 구로구 구로동 102,PC빔교(PC I),304.6,0,23,16.4,,
소랑대교,전라남도 완도군 금일읍 ,아치교(AR),202,2,3,102,,
광주도시철도1호선1-1공구 교량,"광주광역시 동구 녹동길 45, 일원 (용산동)",R.C 슬라브연속교,80,2,7,12,,
광주도시철도 1호선 TK-2공구 교량,광주광역시 광산구 상무대로 지하 125-99,프리플렉스빔교(PF),1252,2,37,45,,
신휴고가,충청남도 아산시 음봉면 의식리 433-29,PC박스거더교(PCB),1716,2,43,40,,
마하1교,경기도 화성시 봉담읍 당하리 66-3,PC박스거더교(PCB),575,2,23,25,,
사창고가,경기도 화성시 양감면 사창리 산120-4,PC박스거더교(PCB),675,2,27,25,,
